,Unnamed: 0,city,hazard,service,ethnicity,distance,pop_perc_cum,pop_perc
4317,4317,houston,base,medical_clinic,all,11.37062,90.71257647,1.658538302
4318,4318,houston,base,medical_clinic,all,12.03948,92.33961782,1.627041346
4319,4319,houston,base,medical_clinic,all,12.70834,93.78429937,1.444681547
4320,4320,houston,base,medical_clinic,all,13.3772,95.17439271,1.39009334
4321,4321,houston,base,medical_clinic,all,14.04606,96.24059765,1.066204939
4322,4322,houston,base,medical_clinic,all,14.71492,97.04319579,0.802598145
4350,4350,houston,base,medical_clinic,white,0.0,1.747175463,1.747175463
4351,4351,houston,base,medical_clinic,white,0.66886,8.834917283,7.08774182
4352,4352,houston,base,medical_clinic,white,1.33772,18.30164572,9.466728437
4353,4353,houston,base,medical_clinic,white,2.00658,27.32075319,9.019107467
4354,4354,houston,base,medical_clinic,white,2.67544,36.11322477,8.792471582
4355,4355,houston,base,medical_clinic,white,3.3443,43.81259015,7.699365385
4356,4356,houston,base,medical_clinic,white,4.01316,50.4339469,6.621356744
4357,4357,houston,base,medical_clinic,white,4.68202,56.9273195,6.493372604
4358,4358,houston,base,medical_clinic,white,5.35088,61.94333154,5.016012037
4359,4359,houston,base,medical_clinic,white,6.01974,66.32955981,4.386228268
4360,4360,houston,base,medical_clinic,white,6.6886,71.05047933,4.720919519
4361,4361,houston,base,medical_clinic,white,7.35746,75.00845463,3.957975306
4362,4362,houston,base,medical_clinic,white,8.02632,78.20383081,3.195376179
4363,4363,houston,base,medical_clinic,white,8.69518,80.93139843,2.72756762
4364,4364,houston,base,medical_clinic,white,9.36404,83.8211138,2.889715372
4365,4365,houston,base,medical_clinic,white,10.0329,86.15265096,2.331537156
4366,4366,houston,base,medical_clinic,white,10.70176,88.09285946,1.940208502
4367,4367,houston,base,medical_clinic,white,11.37062,89.70467455,1.611815089
4368,4368,houston,base,medical_clinic,white,12.03948,91.2689539,1.564279355
4369,4369,houston,base,medical_clinic,white,12.70834,92.85950301,1.590549102
4370,4370,houston,base,medical_clinic,white,13.3772,94.38418363,1.524680622
4371,4371,houston,base,medical_clinic,white,14.04606,95.62364985,1.239466219
4372,4372,houston,base,medical_clinic,white,14.71492,96.53480893,0.911159078
4400,4400,houston,base,medical_clinic,american_indian,0.0,1.71451212,1.71451212
4401,4401,houston,base,medical_clinic,american_indian,0.66886,7.711702626,5.997190505
4402,4402,houston,base,medical_clinic,american_indian,1.33772,15.69715088,7.985448258
4403,4403,houston,base,medical_clinic,american_indian,2.00658,23.95994669,8.262795807
4404,4404,houston,base,medical_clinic,american_indian,2.67544,34.31905774,10.35911105
4405,4405,houston,base,medical_clinic,american_indian,3.3443,41.66696683,7.347909088
4406,4406,houston,base,medical_clinic,american_indian,4.01316,47.77221482,6.105247992
4407,4407,houston,base,medical_clinic,american_indian,4.68202,55.56676152,7.794546699
4408,4408,houston,base,medical_clinic,american_indian,5.35088,60.19522386,4.628462342
4409,4409,houston,base,medical_clinic,american_indian,6.01974,64.7336383,4.538414436
4410,4410,houston,base,medical_clinic,american_indian,6.6886,68.95868602,4.225047725
4411,4411,houston,base,medical_clinic,american_indian,7.35746,73.27738357,4.318697547
4412,4412,houston,base,medical_clinic,american_indian,8.02632,77.23949141,3.962107841
4413,4413,houston,base,medical_clinic,american_indian,8.69518,80.84861146,3.609120052
4414,4414,houston,base,medical_clinic,american_indian,9.36404,83.28350683,2.434895364
4415,4415,houston,base,medical_clinic,american_indian,10.0329,85.6751792,2.39167237
4416,4416,houston,base,medical_clinic,american_indian,10.70176,88.01642474,2.341245543
4417,4417,houston,base,medical_clinic,american_indian,11.37062,89.70572344,1.689298707
4418,4418,houston,base,medical_clinic,american_indian,12.03948,91.74800994,2.042286496
4419,4419,houston,base,medical_clinic,american_indian,12.70834,93.41569715,1.66768721
4420,4420,houston,base,medical_clinic,american_indian,13.3772,94.77722148,1.361524331
4421,4421,houston,base,medical_clinic,american_indian,14.04606,95.92983467,1.15261319
4422,4422,houston,base,medical_clinic,american_indian,14.71492,96.69704283,0.767208155
4450,4450,houston,base,medical_clinic,asian,0.0,2.491384489,2.491384489
4451,4451,houston,base,medical_clinic,asian,0.66886,9.558474817,7.067090328
4452,4452,houston,base,medical_clinic,asian,1.33772,20.12038003,10.56190521
4453,4453,houston,base,medical_clinic,asian,2.00658,28.55528155,8.434901514
4454,4454,houston,base,medical_clinic,asian,2.67544,38.11217554,9.55689399
4455,4455,houston,base,medical_clinic,asian,3.3443,46.78143476,8.669259224
4456,4456,houston,base,medical_clinic,asian,4.01316,55.23214455,8.450709792
4457,4457,houston,base,medical_clinic,asian,4.68202,63.2757912,8.043646653
4458,4458,houston,base,medical_clinic,asian,5.35088,69.31573872,6.039947517
4459,4459,houston,base,medical_clinic,asian,6.01974,75.44263176,6.126893041
4460,4460,houston,base,medical_clinic,asian,6.6886,81.09290525,5.650273483
4461,4461,houston,base,medical_clinic,asian,7.35746,85.75832306,4.665417813
4462,4462,houston,base,medical_clinic,asian,8.02632,88.11336116,2.355038098
4463,4463,houston,base,medical_clinic,asian,8.69518,89.67363812,1.560276961
4464,4464,houston,base,medical_clinic,asian,9.36404,91.60224794,1.92860982
4465,4465,houston,base,medical_clinic,asian,10.0329,93.2538177,1.651569762
4466,4466,houston,base,medical_clinic,asian,10.70176,94.09995574,0.846138038
4467,4467,houston,base,medical_clinic,asian,11.37062,94.81528028,0.715324544
4468,4468,houston,base,medical_clinic,asian,12.03948,95.5693351,0.754054823
4469,4469,houston,base,medical_clinic,asian,12.70834,96.33524613,0.765911031
4470,4470,houston,base,medical_clinic,asian,13.3772,97.627968,1.292721869
4471,4471,houston,base,medical_clinic,asian,14.04606,98.14015619,0.512188182
4472,4472,houston,base,medical_clinic,asian,14.71492,98.74917007,0.60901388
4500,4500,houston,base,medical_clinic,native_hawaiian,0.0,0.994035785,0.994035785
4501,4501,houston,base,medical_clinic,native_hawaiian,0.66886,5.831676607,4.837640822
4502,4502,houston,base,medical_clinic,native_hawaiian,1.33772,13.71769384,7.88601723
4503,4503,houston,base,medical_clinic,native_hawaiian,2.00658,20.47713718,6.75944334
4504,4504,houston,base,medical_clinic,native_hawaiian,2.67544,29.82107356,9.343936382
4505,4505,houston,base,medical_clinic,native_hawaiian,3.3443,36.61365142,6.792577866
4506,4506,houston,base,medical_clinic,native_hawaiian,4.01316,43.70444003,7.090788602
4507,4507,houston,base,medical_clinic,native_hawaiian,4.68202,51.68986083,7.985420808
4508,4508,houston,base,medical_clinic,native_hawaiian,5.35088,54.70510272,3.015241882
4509,4509,houston,base,medical_clinic,native_hawaiian,6.01974,58.84691849,4.141815772
4510,4510,houston,base,medical_clinic,native_hawaiian,6.6886,63.55202121,4.705102717
4511,4511,houston,base,medical_clinic,native_hawaiian,7.35746,69.54937044,5.997349238
4512,4512,houston,base,medical_clinic,native_hawaiian,8.02632,75.18223989,5.63286945
4513,4513,houston,base,medical_clinic,native_hawaiian,8.69518,78.82703777,3.644797879
4514,4514,houston,base,medical_clinic,native_hawaiian,9.36404,82.43870113,3.611663353
4515,4515,houston,base,medical_clinic,native_hawaiian,10.0329,85.48707753,3.048376408
4516,4516,houston,base,medical_clinic,native_hawaiian,10.70176,88.7342611,3.247183565
4517,4517,houston,base,medical_clinic,native_hawaiian,11.37062,91.41815772,2.68389662
4518,4518,houston,base,medical_clinic,native_hawaiian,12.03948,93.6713055,2.25314778
4519,4519,houston,base,medical_clinic,native_hawaiian,12.70834,94.99668655,1.325381047
4520,4520,houston,base,medical_clinic,native_hawaiian,13.3772,96.5871438,1.590457256
4521,4521,houston,base,medical_clinic,native_hawaiian,14.04606,97.44864148,0.861497681
4522,4522,houston,base,medical_clinic,native_hawaiian,14.71492,98.24387011,0.795228628
4550,4550,houston,base,medical_clinic,latino,0.0,1.854936167,1.854936167
4551,4551,houston,base,medical_clinic,latino,0.66886,8.521782309,6.666846142
4552,4552,houston,base,medical_clinic,latino,1.33772,17.62745731,9.105675006
4553,4553,houston,base,medical_clinic,latino,2.00658,26.0241454,8.396688084
4554,4554,houston,base,medical_clinic,latino,2.67544,33.94372854,7.919583139
4555,4555,houston,base,medical_clinic,latino,3.3443,41.21091927,7.267190734
4556,4556,houston,base,medical_clinic,latino,4.01316,47.41489884,6.203979564
4557,4557,houston,base,medical_clinic,latino,4.68202,54.38954497,6.974646135
4558,4558,houston,base,medical_clinic,latino,5.35088,59.37536643,4.985821458
4559,4559,houston,base,medical_clinic,latino,6.01974,63.54254161,4.16717518
4560,4560,houston,base,medical_clinic,latino,6.6886,67.96229824,4.419756632
4561,4561,houston,base,medical_clinic,latino,7.35746,72.05409383,4.09179559
4562,4562,houston,base,medical_clinic,latino,8.02632,75.62870168,3.574607847
4563,4563,houston,base,medical_clinic,latino,8.69518,78.7479809,3.119279228
4564,4564,houston,base,medical_clinic,latino,9.36404,82.02783062,3.279849719
4565,4565,houston,base,medical_clinic,latino,10.0329,84.84307884,2.815248214
4566,4566,houston,base,medical_clinic,latino,10.70176,87.15938596,2.316307118
4567,4567,houston,base,medical_clinic,latino,11.37062,89.22939325,2.070007299
4568,4568,houston,base,medical_clinic,latino,12.03948,91.28091461,2.051521352
4569,4569,houston,base,medical_clinic,latino,12.70834,93.06166768,1.780753078
4570,4570,houston,base,medical_clinic,latino,13.3772,94.6470919,1.58542422
4571,4571,houston,base,medical_clinic,latino,14.04606,95.95229549,1.305203585
4572,4572,houston,base,medical_clinic,latino,14.71492,96.97476578,1.022470297
4600,4600,houston,base,medical_clinic,african_american,0.0,1.21974179,1.21974179
4601,4601,houston,base,medical_clinic,african_american,0.66886,6.385365678,5.165623888
4602,4602,houston,base,medical_clinic,african_american,1.33772,13.7813156,7.395949926
4603,4603,houston,base,medical_clinic,african_american,2.00658,21.20228191,7.420966303
4604,4604,houston,base,medical_clinic,african_american,2.67544,27.79538667,6.593104764
4605,4605,houston,base,medical_clinic,african_american,3.3443,35.28688884,7.491502169
4606,4606,houston,base,medical_clinic,african_american,4.01316,41.96020075,6.67331191
4607,4607,houston,base,medical_clinic,african_american,4.68202,48.66523446,6.705033708
4608,4608,houston,base,medical_clinic,african_american,5.35088,54.65626983,5.991035369
4609,4609,houston,base,medical_clinic,african_american,6.01974,60.79933771,6.143067885
4610,4610,houston,base,medical_clinic,african_american,6.6886,67.75169828,6.952360566
4611,4611,houston,base,medical_clinic,african_american,7.35746,72.96580751,5.214109236
4612,4612,houston,base,medical_clinic,african_american,8.02632,77.79177606,4.825968546
4613,4613,houston,base,medical_clinic,african_american,8.69518,82.29111325,4.499337195
4614,4614,houston,base,medical_clinic,african_american,9.36404,85.84692041,3.555807152
4615,4615,houston,base,medical_clinic,african_american,10.0329,88.62644618,2.779525772
4616,4616,houston,base,medical_clinic,african_american,10.70176,90.91286564,2.28641946
4617,4617,houston,base,medical_clinic,african_american,11.37062,92.85021638,1.93735074
4618,4618,houston,base,medical_clinic,african_american,12.03948,94.68917797,1.838961588
4619,4619,houston,base,medical_clinic,african_american,12.70834,95.84457351,1.155395542
4620,4620,houston,base,medical_clinic,african_american,13.3772,96.91395914,1.069385629
4621,4621,houston,base,medical_clinic,african_american,14.04606,97.56154802,0.647588886
4622,4622,houston,base,medical_clinic,african_american,14.71492,98.03028271,0.468734687
4650,4650,houston,hurricane,supermarket,all,0.0,3.132517638,3.132517638
4651,4651,houston,hurricane,supermarket,all,0.647686,15.21930947,12.08679183
4652,4652,houston,hurricane,supermarket,all,1.295372,30.93001054,15.71070107
4653,4653,houston,hurricane,supermarket,all,1.943058,45.35942816,14.42941762
4654,4654,houston,hurricane,supermarket,all,2.590744,56.99534192,11.63591376
4655,4655,houston,hurricane,supermarket,all,3.23843,65.69541686,8.700074943
4656,4656,houston,hurricane,supermarket,all,3.886116,71.95084911,6.255432247
4657,4657,houston,hurricane,supermarket,all,4.533802,76.55693069,4.606081576
4658,4658,houston,hurricane,supermarket,all,5.181488,79.98939024,3.432459555
4659,4659,houston,hurricane,supermarket,all,5.829174,82.12646724,2.137076999
4660,4660,houston,hurricane,supermarket,all,6.47686,84.11639555,1.989928305
4661,4661,houston,hurricane,supermarket,all,7.124546,85.81378579,1.697390249
4662,4662,houston,hurricane,supermarket,all,7.772232,87.14166715,1.327881354
4663,4663,houston,hurricane,supermarket,all,8.419918,88.02216467,0.88049752
4664,4664,houston,hurricane,supermarket,all,9.067604,88.99463623,0.972471563
4665,4665,houston,hurricane,supermarket,all,9.71529,89.95667397,0.962037738
4666,4666,houston,hurricane,supermarket,all,10.362976,90.97535247,1.018678501
4667,4667,houston,hurricane,supermarket,all,11.010662,91.68187146,0.70651899
4668,4668,houston,hurricane,supermarket,all,11.658348,92.09612118,0.414249721
4669,4669,houston,hurricane,supermarket,all,12.306034,92.47452449,0.378403302
4670,4670,houston,hurricane,supermarket,all,12.95372,92.83010532,0.355580838
4671,4671,houston,hurricane,supermarket,all,13.601406,93.13107352,0.300968195
4672,4672,houston,hurricane,supermarket,all,14.249092,93.36020226,0.229128746
4673,4673,houston,hurricane,supermarket,all,14.896778,93.5324459,0.172243632
4700,4700,houston,hurricane,supermarket,white,0.0,3.282553782,3.282553782
4701,4701,houston,hurricane,supermarket,white,0.647686,16.23936269,12.95680891
4702,4702,houston,hurricane,supermarket,white,1.295372,32.7159727,16.47661
4703,4703,houston,hurricane,supermarket,white,1.943058,47.38471506,14.66874236
4704,4704,houston,hurricane,supermarket,white,2.590744,59.3115687,11.92685363
4705,4705,houston,hurricane,supermarket,white,3.23843,67.48918152,8.177612826
4706,4706,houston,hurricane,supermarket,white,3.886116,73.41592128,5.926739756
4707,4707,houston,hurricane,supermarket,white,4.533802,77.90727167,4.491350394
4708,4708,houston,hurricane,supermarket,white,5.181488,81.14599941,3.238727733
4709,4709,houston,hurricane,supermarket,white,5.829174,83.05066395,1.904664541
4710,4710,houston,hurricane,supermarket,white,6.47686,84.89856168,1.84789773
4711,4711,houston,hurricane,supermarket,white,7.124546,86.4606411,1.562079425
4712,4712,houston,hurricane,supermarket,white,7.772232,87.7421648,1.281523697
4713,4713,houston,hurricane,supermarket,white,8.419918,88.53754719,0.795382391
4714,4714,houston,hurricane,supermarket,white,9.067604,89.38102608,0.843478891
4715,4715,houston,hurricane,supermarket,white,9.71529,90.18771007,0.80668399
4716,4716,houston,hurricane,supermarket,white,10.362976,90.96626947,0.7785594
4717,4717,houston,hurricane,supermarket,white,11.010662,91.533118,0.566848528
4718,4718,houston,hurricane,supermarket,white,11.658348,91.92043502,0.387317018
4719,4719,houston,hurricane,supermarket,white,12.306034,92.32422994,0.403794922
